,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/activities/prefixes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/current-prefixes,v_/ports#link-tr-ssm-b-1-y/metrics/network-outgoing-bytes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/as-path/total-entries,v_/ports#link-intgw-exgw-a-3-x/metrics/network-outgoing-bytes-rate,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/prefixes/total-entries,v_/devices#RR-01/power_state,n_/devices/modules/Cisco-IOS-XE-interfaces-oper/interfaces/interface/diffserv-info/diffserv-target-classifier-stats/queuing-stats/drop-pkts,v_/ports#link-tr-intgw-a-3-x/metrics/network-incoming-bytes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/explicit-withdraw,p_/computes0/metrics/compute-node/compute-node-cpu-idle-percent,v_/ports#TR-02/metrics/network-outgoing-packets,v_/ports#TR-01/metrics/network-outgoing-packets,v_/ports#link-intgw-exgw-b-1-x/metrics/network-outgoing-bytes-rate,v_/ports#link-tr-intgw-a-2-x/metrics/network-outgoing-bytes
2217,1671657,7835,14807437340511,4670,1163888,7835,1,78722198,176727969,6,63,12458670,14990618,1020841,18782183326292
2218,1671541,7835,14805833153549,4670,1171978,7835,1,78647688,176732677,6,63,12458301,14990223,860556,18781365116415
2219,1671079,7835,14773675259341,4671,1181000,7835,1,77327480,176628740,7,63,12450780,14981241,661626,18764292695298
2220,1667066,7835,14357264531298,4670,1134386,7835,1,60207550,175150690,5,63,12353350,14863983,1125390,18543079742254
2221,1666699,7835,14322450297459,4670,1164369,7835,1,58816477,175030358,6,63,12345267,14854420,991831,18524506653416
2222,1667043,7835,14371658182116,4670,1162174,7835,1,60806956,175214956,6,63,12356738,14868224,916010,18550679653222
2223,1667140,7835,14388871953153,4670,1152926,7835,1,61468905,175284329,6,63,12360725,14872997,966476,18559890611570
2224,1667041,7835,14380384444493,4670,1158849,7835,1,61105125,175258837,6,63,12358729,14870600,947052,18555418268518
2225,1692305,7835,16070722821254,3114,574270,7835,1,130660070,181265601,4,63,12753817,15343568,1257702,19451305214358
2226,1690278,7835,15898832343711,4466,1065918,7835,1,124012481,180508725,5,64,12714282,15296739,1246798,19359994644293
2227,1665667,7835,14159543579290,4661,972363,7835,1,52390308,174390132,7,65,12307610,14809423,1061296,18437440783108
2228,1665138,7835,14124481145716,4658,657548,7835,1,50583857,174340754,7,65,12299220,14799151,1135486,18419526313883
2229,1665879,7835,14251299384356,4665,624710,7835,1,55734834,174815229,7,65,12328740,14834707,1102772,18486770302530
2230,1693296,7835,16150635549466,4563,1021822,7835,1,134055781,181599756,4,63,12772368,15365853,1256698,19493154210647
2231,1692887,7835,16097354347906,3118,858653,7835,1,131936442,181341946,4,63,12760115,15351185,1257598,19465030606363
2232,1694166,7835,16232199620359,3494,798524,7835,1,137495715,181943528,4,64,12791191,15388381,1256027,19535649828761
2233,1694312,7835,16256346025777,3117,385217,7835,1,138472567,182064180,4,65,12796691,15394945,1257411,19548247743290
2234,1694309,7835,16256088826291,3114,155575,7835,1,138453874,182063819,4,65,12796627,15394859,1257682,19548124697113
2235,1666215,7835,14254170453575,4670,1130237,7835,1,55959641,174788182,5,63,12329301,14835079,1125056,18488402591896
2236,1665872,7835,14215142997618,4670,1153001,7835,1,54376894,174651031,6,63,12320232,14824285,1061212,18467642994512
2237,1666076,7835,14249569349641,4670,1130274,7835,1,55738911,174783019,6,63,12328215,14833861,1133479,18485968692873
2238,1666120,7835,14258827341088,4670,1139813,7835,1,56102189,174821116,6,63,12330357,14836436,1118880,18490917249808
2239,1666074,7835,14256302799458,4670,1123739,7835,1,55963642,174817182,6,63,12329743,14835679,1165021,18489625225607
2240,1666217,7835,14254417909530,4670,1130247,7835,1,55969834,174789057,5,63,12329359,14835148,1125059,18488533662825
2241,1665874,7835,14215597075947,4670,1149593,7835,1,54390909,174652795,6,63,12320334,14824402,1082182,18467888732834
2242,1666082,7835,14250193605074,4670,1134551,7835,1,55768691,174784911,6,63,12328363,14834043,1123825,18486295662127
2243,1666132,7835,14260675413855,4670,1137284,7835,1,56176227,174827915,6,63,12330787,14836952,1123043,18491898196909
2244,1666094,7835,14258769474922,4670,1129205,7835,1,56070385,174825707,6,63,12330321,14836380,1152928,18490928224835
2245,1667423,7835,14397139600135,4670,1135862,7835,1,61850609,175289899,5,63,12362661,14875171,1125312,18564239633086
2246,1667037,7835,14362738759802,4670,1168675,7835,1,60484856,175171599,6,63,12354678,14865747,956717,18545868382463
2247,1667420,7835,14415283990018,4670,1166151,7835,1,62609876,175368424,6,63,12366935,14880495,862993,18573826181237
2248,1667525,7835,14433270252049,4670,1155847,7835,1,63298521,175440890,6,63,12371101,14885478,929474,18583457180213
2249,1667393,7835,14421569386132,4671,1162245,7835,1,62803327,175404224,6,63,12368354,14882179,904637,18577277374761
2250,1692468,7835,16081193027051,3114,585456,7835,1,131113688,181305200,4,63,12756259,15346501,1257700,19456772980532
2251,1694007,7835,16210892970978,3123,730888,7835,1,136618133,181842635,4,64,12786307,15382538,1257358,19524521309026
2252,1694244,7835,16244113951437,3114,850989,7835,1,137974745,182000607,4,63,12793896,15391604,1257677,19541874045700
2253,1694339,7835,16260921915534,3523,1006364,7835,1,138669789,182085132,4,63,12797732,15396198,1257121,19550612841878
2254,1694350,7835,16263482307410,3757,967499,7835,1,138773270,182098968,4,63,12798313,15396893,1256847,19551944163756
2255,1666286,7835,14263235656974,4670,1130627,7835,1,56333167,174820231,5,63,12331414,14837619,1125112,18493208434148
2256,1665934,7835,14224096038836,4670,1139929,7835,1,54728232,174683479,6,63,12322303,14826755,1130002,18472405998755
2257,1666135,7835,14256897749918,4670,1137611,7835,1,56044694,174808252,6,63,12329923,14835914,1130937,18489851374096
2258,1666192,7835,14268916061586,4670,1132037,7835,1,56509283,174857398,6,63,12332703,14839252,1141210,18496272354776
2259,1666146,7835,14265548816030,4670,1128598,7835,1,56346394,174849532,6,63,12331897,14838269,1163608,18494526617463
2260,1679015,7835,15274128262348,4670,1160812,7835,1,97992707,178318819,5,63,12568051,15121551,1113202,19030047341864
2261,1682225,7835,15457111787936,3114,659697,7835,1,105214654,178948793,4,63,12610643,15172137,1257676,19127256733095
2262,1692203,7835,16043186113068,3114,293360,7835,1,129675695,181119367,4,65,12747615,15336229,1257645,19436523387525
2263,1694070,7835,16220638734036,3114,143284,7835,1,136979483,181894320,4,65,12788523,15385145,1257687,19529668242519
2264,1694220,7835,16241436488424,3114,110598,7835,1,137840953,181992742,4,65,12793282,15390843,1257692,19540513221062
2265,1667401,7835,14394746558995,4670,1135812,7835,1,61752084,175281556,5,63,12362103,14874499,1125189,18562969480264
2266,1666781,7835,14334615952152,4670,1066719,7835,1,59191560,175077023,5,63,12347999,14857551,1240875,18531095760491
2267,1666895,7835,14349771309141,4668,1065149,7835,1,59766752,175134434,5,63,12351479,14861670,1249509,18539225659039
2268,1666933,7835,14357342107661,4669,1078820,7835,1,60081863,175164192,5,63,12353255,14863834,1245308,18543240473290
2269,1666747,7835,14338142366851,4661,1035389,7835,1,59242356,175101359,5,63,12348735,14858358,1252502,18533115362090
2270,1687169,7835,15742318200506,4670,1174318,7835,1,117290746,179998658,6,63,12677568,15252622,1099052,19278082945489
2271,1684316,7835,15598372171919,4671,1211316,7835,1,111447237,179484927,7,63,12644053,15212836,373686,19201792191188
2272,1683839,7835,15582335360011,4671,1206184,7835,1,110734107,179444968,7,63,12640290,15208340,234629,19193407113435
2273,1683732,7835,15578570191596,4671,1197995,7835,1,110554548,179435967,7,63,12639402,15207260,245973,19191450018349
2274,1682225,7835,15496767069475,4671,1198594,7835,1,107179534,179146607,7,63,12620272,15184393,220587,19148131784614
2275,1667277,7835,14381065376041,4670,1135306,7835,1,61188326,175233837,5,63,12358907,14870660,1125242,18555709008383
2276,1666731,7835,14328234682660,4670,1085229,7835,1,58947836,175053999,5,63,12346526,14855802,1231786,18527690709283
2277,1666932,7835,14355041518505,4670,1106250,7835,1,60023764,175153541,5,63,12352747,14863256,1232706,18541979840025
2278,1666920,7835,14358970393128,4670,1098644,7835,1,60165836,175173557,5,63,12353659,14864371,1229629,18544088461286
2279,1666794,7835,14346106848679,4670,1081644,7835,1,59600236,175132047,5,63,12350624,14860687,1241696,18537316948480
2280,1692537,7835,16085791230238,3114,594285,7835,1,131313006,181322785,4,63,12757331,15347790,1257700,19459174111824
2281,1688950,7835,15810578111058,4539,1072331,7835,1,120435818,180160725,5,64,12693782,15272289,1243785,19313279266090
2282,1664759,7835,14017178457318,4652,921424,7835,1,46438593,173884617,6,65,12274454,14769394,1045864,18362370262959
2283,1664651,7835,13981093994208,4514,577325,7835,1,45006293,173735590,6,66,12266165,14759371,893721,18343232648644
2284,1664615,7835,13972710317382,4589,608491,7835,1,44678185,173701840,6,66,12264236,14757063,752490,18338785481280
2285,1672171,7835,14821473083890,4670,1148927,7835,1,79336729,176753706,5,63,12461962,14994384,1121345,18789627226666
2286,1671525,7835,14786034520241,4670,1188864,7835,1,77973667,176636941,6,63,12453758,14984828,748784,18770612973224
2287,1671920,7835,14831822350889,4671,1188127,7835,1,79801008,176816455,7,63,12464469,14997711,520228,18795064113284
2288,1672095,7835,14852701251790,4671,1176881,7835,1,80594411,176900012,7,63,12469319,15003493,603916,18806263557654
2289,1671515,7835,14810116067951,4671,1182320,7835,1,78833963,176757002,7,63,12459333,14991522,546703,18783657598876
2290,1692375,7835,16075192052808,3114,577793,7835,1,130853631,181282443,4,63,12754859,15344820,1257701,19453639158031
2291,1690236,7835,15895803369776,4482,1066688,7835,1,123889993,180496617,5,64,12713579,15295899,1246483,19358393313156
2292,1665149,7835,14081603804683,4657,949734,7835,1,49138339,174114055,6,65,12289448,14787501,1057388,18396306855046
2293,1664643,7835,13980541811159,4479,559844,7835,1,44975363,173734923,6,66,12266031,14759206,918174,18342954260601
2294,1664592,7835,13968785905444,4589,605796,7835,1,44513950,173687650,6,66,12263325,14755965,735268,18336721350181
2295,1667231,7835,14375908890799,4670,1135116,7835,1,60975854,175215838,5,63,12357703,14869214,1125251,18552972647064
2296,1666733,7835,14328208129677,4670,1097479,7835,1,58959812,175053482,5,63,12346531,14855824,1222629,18527662583319
2297,1666882,7835,14349932858384,4670,1100688,7835,1,59809637,175136413,5,63,12351555,14861824,1233462,18539271447323
2298,1666904,7835,14356682894519,4670,1104948,7835,1,60077075,175165192,6,63,12353128,14863736,1226482,18542871098735
2299,1666743,7835,14340332281387,4670,1075646,7835,1,59358829,175112259,5,63,12349275,14859065,1242719,18534255624095
2300,1666472,7835,14286660892289,4670,1131621,7835,1,57298401,174902881,5,63,12336876,14844185,1125199,18505628978084
2301,1666104,7835,14247317403766,4670,1132517,7835,1,55674697,174766342,6,63,12327705,14833241,1158255,18484722968336
2302,1666226,7835,14269254556340,4670,1109990,7835,1,56517134,174852845,6,63,12332770,14839291,1207114,18496442959403
2303,1666277,7835,14278888231593,4670,1125973,7835,1,56905980,174891235,6,63,12335008,14841993,1190244,18501576518312
2304,1666172,7835,14268894863826,4670,1096264,7835,1,56450357,174861132,6,63,12332646,14839123,1223430,18496332776429
2305,1666176,7835,14249138031012,4670,1130023,7835,1,55752298,174770373,5,63,12328128,14833669,1125003,18485734834329
2306,1665833,7835,14209962860139,4670,1146081,7835,1,54154181,174632850,6,63,12319017,14822813,1100342,18464908757392
2307,1665985,7835,14237018862634,4670,1117796,7835,1,55207073,174738327,6,63,12325276,14830303,1178192,18479333207459
2308,1666030,7835,14245985440667,4670,1133493,7835,1,55565188,174774547,6,63,12327353,14832805,1159645,18484118004408
2309,1665970,7835,14241546034732,4670,1110998,7835,1,55344780,174763921,6,63,12326291,14831508,1198775,18481812619407
2310,1666877,7835,14335397368520,4670,1133580,7835,1,59306577,175074130,5,63,12348246,14857849,1125281,18531478312945
2311,1666439,7835,14291433735267,4670,1111187,7835,1,57463767,174923374,6,63,12337967,14845549,1205866,18508140371024
2312,1666498,7835,14303644463092,4670,1085237,7835,1,57897748,174974322,5,63,12340753,14848837,1237716,18514720587934
2313,1666567,7835,14314624382040,4670,1110805,7835,1,58354971,175016039,5,63,12343317,14851944,1224889,18520551434740
2314,1666376,7835,14294690306203,4669,1061900,7835,1,57478505,174951410,5,63,12338627,14846263,1245380,18510043967771
2315,1666774,7835,14323252242183,4670,1133100,7835,1,58806131,175031538,5,63,12345412,14854443,1125288,18525035696908
2316,1666348,7835,14279702076815,4670,1114025,7835,1,56984703,174881810,6,63,12335234,14842268,1201102,18501915721377
2317,1666502,7835,14303945322525,4670,1114104,7835,1,57940505,174974818,6,63,12340850,14848993,1214431,18514847882509
2318,1666536,7835,14312436178200,4670,1115561,7835,1,58272859,175010292,6,63,12342821,14851374,1207731,18519380843899
2319,1666425,7835,14301490993827,4670,1095457,7835,1,57784003,174976100,6,63,12340236,14848236,1229488,18513628513771
2320,1666235,7835,14256690011871,4670,1130341,7835,1,56063451,174797093,5,63,12329888,14835785,1125088,18489738280183
2321,1665891,7835,14217948911618,4670,1150732,7835,1,54489343,174661127,6,63,12320883,14825064,1075863,18469133041238
2322,1666121,7835,14255252059974,4670,1142364,7835,1,55987009,174802698,6,63,12329551,14835485,1085968,18488966251960
2323,1666181,7835,14267576214408,4670,1139031,7835,1,56463741,174852966,6,63,12332401,14838903,1100324,18495552920140
2324,1666146,7835,14265946738890,4670,1137817,7835,1,56375221,174851420,6,63,12332003,14838417,1117450,18494724954684
2325,1667025,7835,14352534753242,4670,1134219,7835,1,60012683,175134143,5,63,12352246,14862656,1125347,18540570276828
2326,1666524,7835,14302484313415,4670,1095201,7835,1,57900421,174962955,5,63,12340529,14848607,1223864,18514019995727
2327,1666689,7835,14326137220108,4670,1163675,7835,1,58914223,175051294,6,63,12346073,14855345,1087791,18526559573466
2328,1666774,7835,14345428074096,4670,1116891,7835,1,59637508,175130968,6,63,12350543,14860700,1159658,18536871889512
2329,1666678,7835,14333804487030,4670,1151363,7835,1,59170148,175091166,6,63,12347824,14857439,1110176,18530721468809
2330,1667502,7835,14405739791624,4670,1136208,7835,1,62205065,175319860,5,63,12364670,14877585,1125159,18568803985412
2331,1666929,7835,14352078220436,4670,1080729,7835,1,59922499,175137921,5,63,12352085,14862477,1234849,18540346370548
2332,1667052,7835,14368984958656,4669,1079343,7835,1,60568164,175202579,5,63,12355976,14867096,1245456,18549409028356
2333,1667089,7835,14376736495970,4670,1092699,7835,1,60888922,175233566,5,63,12357793,14869310,1238954,18553524624035
2334,1666887,7835,14356356672152,4667,1051347,7835,1,59998404,175167008,5,63,12352994,14863499,1249857,18542774880401
2335,1675717,7835,15069227145627,4670,1155487,7835,1,89547492,177606678,5,63,12520030,15064013,1117354,18921255167070
2336,1675818,7835,15091477950669,4670,1176560,7835,1,90507472,177690882,6,63,12525301,15070553,975483,18932949353056
2337,1676293,7835,15134405422545,4670,1162661,7835,1,92182071,177858389,6,63,12535303,15082501,1016738,18955901713573
2338,1675620,7835,15096475564279,4671,1183324,7835,1,90643791,177734530,7,63,12526440,15071954,744336,18935759589286
2339,1674894,7835,15054812668938,4671,1186730,7835,1,88925774,177599158,7,63,12516692,15060321,532636,18913648018091
2340,1667481,7835,14403565273356,4670,1136130,7835,1,62115463,175312286,5,63,12364162,14876974,1125165,18567649837442
2341,1666836,7835,14341391128086,4669,1061138,7835,1,59464442,175100998,5,63,12349575,14859438,1242888,18534696119970
2342,1667011,7835,14363015297596,4669,1075841,7835,1,60319171,175180433,5,63,12354576,14865397,1247844,18546246253813
2343,1666993,7835,14365037861396,4669,1073588,7835,1,60393345,175191978,5,63,12355049,14865991,1245797,18547328061016
2344,1666856,7835,14351006208813,4664,1046306,7835,1,59776825,175146259,5,63,12351740,14861974,1251610,18539936950914
2345,1692025,7835,16053744977566,3114,587591,7835,1,129925795,181202816,4,63,12749856,15338816,1257702,19442438651562
2346,1679501,7835,15240601885392,4437,1022562,7835,1,96773670,178109054,4,63,12560269,15111997,1255995,19011763576759
2347,1688505,7835,15780228720465,3114,558822,7835,1,118787925,180071303,4,64,12686342,15262744,1257698,19297903214333
2348,1694147,7835,16228756657893,3114,668351,7835,1,137342561,181926431,4,64,12790388,15387398,1257648,19533870379627
2349,1694344,7835,16262180690578,3136,725459,7835,1,138717075,182092521,4,64,12798017,15396534,1257443,19551272130220
2350,1692474,7835,16081623378764,3114,586182,7835,1,131132350,181306841,4,63,12756359,15346622,1257700,19456997752226
2351,1692751,7835,16084956410391,4061,1019703,7835,1,131536272,181278227,5,64,12757356,15348057,1253046,19458307438747
2352,1694120,7835,16227495502750,3114,891352,7835,1,137283295,181923008,4,63,12790087,15387049,1257679,19533222105648
2353,1694318,7835,16256789170525,3429,985331,7835,1,138500873,182063932,4,63,12796793,15395076,1257121,19548464883604
2354,1694347,7835,16262820342278,3759,926802,7835,1,138745394,182095811,4,64,12798163,15396713,1256745,19551601774392
2355,1666696,7835,14313901203728,4670,1132716,7835,1,58420804,174998710,5,63,12343230,14851821,1125316,18520075810913
2356,1666331,7835,14277089322753,4670,1136380,7835,1,56904877,174871659,6,63,12334649,14841597,1148570,18500500375639
2357,1666562,7835,14312056701110,4670,1150641,7835,1,58327196,175003493,6,63,12342794,14851409,1087047,18519090300719
2358,1666644,7835,14328135908537,4670,1134495,7835,1,58945834,175068626,6,63,12346520,14855877,1117415,18527681543759
2359,1666576,7835,14322026862909,4670,1140983,7835,1,58677930,175050669,6,63,12345076,14854134,1122648,18524476403253
2360,1667185,7835,14370802015753,4670,1134924,7835,1,60765417,175198003,5,63,12356511,14867781,1125268,18550262720218
2361,1666614,7835,14314070265160,4670,1077153,7835,1,58358006,175004396,5,63,12343215,14851814,1236030,18520185167810
2362,1666857,7835,14345688471840,4670,1115388,7835,1,59649169,175120073,5,63,12350571,14860650,1227443,18537007602208
2363,1666810,7835,14346309529014,4670,1092762,7835,1,59641693,175129755,5,63,12350704,14860820,1230653,18537372374332
2364,1666730,7835,14337941694725,4670,1091662,7835,1,59273440,175102918,5,63,12348724,14858412,1238398,18532977367848
2365,1667075,7835,14358289238446,4670,1134460,7835,1,60249841,175154271,5,63,12353589,14864271,1125265,18543623340441
2366,1666555,7835,14306449707688,4670,1089633,7835,1,58057493,174977132,5,63,12341449,14849706,1228355,18516129561076
2367,1666607,7835,14316317153324,4669,1069173,7835,1,58399959,175018110,5,63,12343687,14852329,1246635,18521465154885
